yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
29.29,18.96,7.45,481.4,2362.6,633.1,32.3,40.2,30.6,653.8,1,OIL_STAIN
23.75,11.05,4.31,527.6,2737.7,746.6,19.56,67.6,23.4,703.7,2,JACQUARD_PATTERN_SHIFT
14.52,14.35,4.82,443.2,2661.1,768.8,29.71,61.6,17.3,644.1,2,JACQUARD_PATTERN_SHIFT
12.84,16.0,6.95,473.7,2241.8,590.8,20.86,42.2,30.9,567.2,1,OIL_STAIN
27.92,19.76,4.5,442.3,2685.9,755.9,31.48,59.2,20.8,620.7,2,JACQUARD_PATTERN_SHIFT
23.36,10.72,3.76,266.2,1903.4,660.7,33.71,67.1,21.7,480.8,3,BORDER_SEWING_DEFECT
15.16,4.7,3.72,493.0,2169.2,610.0,46.17,46.0,25.3,558.5,0,YARN_BREAKAGE
19.54,17.36,2.27,272.5,1695.8,623.7,45.93,70.2,22.9,556.5,3,BORDER_SEWING_DEFECT
28.71,6.39,2.97,473.5,2832.2,715.0,35.56,66.7,26.1,680.3,2,JACQUARD_PATTERN_SHIFT
20.12,22.06,6.06,387.0,2768.2,744.7,25.17,60.1,28.7,628.7,2,JACQUARD_PATTERN_SHIFT
27.37,15.9,2.8,418.4,2627.9,729.9,36.86,58.1,29.0,699.9,2,JACQUARD_PATTERN_SHIFT
22.57,16.98,5.62,381.2,2598.3,683.5,18.53,69.3,23.2,642.3,2,JACQUARD_PATTERN_SHIFT
14.56,12.58,8.81,505.9,2196.9,548.9,29.93,42.0,37.3,492.9,1,OIL_STAIN
24.34,11.01,5.54,266.5,1704.5,621.0,34.56,64.0,28.4,518.9,3,BORDER_SEWING_DEFECT
20.45,19.83,2.75,431.5,2508.8,775.2,27.07,53.2,25.2,666.7,2,JACQUARD_PATTERN_SHIFT
24.46,19.57,4.56,339.7,2038.4,687.6,36.83,47.5,30.2,586.8,3,BORDER_SEWING_DEFECT
24.05,13.06,5.74,527.3,2829.9,684.9,9.26,58.7,21.5,653.2,2,JACQUARD_PATTERN_SHIFT
17.6,17.95,8.45,410.0,2375.4,583.0,16.19,39.5,30.2,534.9,1,OIL_STAIN
23.15,16.26,8.93,371.4,2487.9,598.0,27.66,44.7,30.6,518.6,1,OIL_STAIN
15.29,10.67,4.84,403.9,2562.1,594.5,54.71,38.8,23.0,508.6,0,YARN_BREAKAGE
11.6,6.05,4.84,446.8,2433.3,561.2,53.55,59.3,24.9,430.2,0,YARN_BREAKAGE
19.91,17.24,4.86,426.6,2525.9,668.6,27.97,60.7,23.7,644.4,2,JACQUARD_PATTERN_SHIFT
25.38,15.28,1.78,261.6,1662.6,544.9,33.18,60.4,31.6,601.2,3,BORDER_SEWING_DEFECT
23.6,13.37,5.45,312.5,1656.9,549.2,42.63,61.0,30.7,464.0,3,BORDER_SEWING_DEFECT
13.62,4.75,4.29,435.6,2624.8,584.3,38.77,54.3,23.3,580.8,0,YARN_BREAKAGE
14.18,8.23,3.69,416.1,2288.3,674.7,39.43,58.5,20.2,477.6,0,YARN_BREAKAGE
15.48,5.91,4.97,512.9,2235.3,513.7,43.38,45.7,22.8,474.1,0,YARN_BREAKAGE
27.21,17.38,4.52,306.0,1708.3,512.9,40.91,52.0,27.0,573.8,3,BORDER_SEWING_DEFECT
27.8,17.58,8.77,462.1,2170.4,579.6,27.14,39.0,32.9,560.1,1,OIL_STAIN
10.62,5.34,3.09,430.0,2166.7,624.3,39.16,61.4,23.2,442.4,0,YARN_BREAKAGE
16.43,10.28,4.75,384.5,1816.6,698.8,41.86,59.3,24.0,515.7,0,YARN_BREAKAGE
13.24,9.16,6.88,441.0,2342.3,592.5,57.29,56.6,32.2,552.6,0,YARN_BREAKAGE
12.96,6.59,5.75,348.1,1918.9,605.4,44.11,54.9,22.6,679.3,0,YARN_BREAKAGE
30.51,19.95,5.5,280.4,1717.9,607.5,38.34,66.1,21.1,515.2,3,BORDER_SEWING_DEFECT
17.17,10.7,2.3,404.1,2298.5,547.5,48.84,50.8,19.5,573.6,0,YARN_BREAKAGE
26.76,16.6,10.85,373.6,1815.7,657.8,40.79,34.1,30.8,495.8,1,OIL_STAIN
30.95,12.42,7.29,513.2,2763.8,764.9,48.27,51.9,27.7,666.9,2,JACQUARD_PATTERN_SHIFT
27.56,15.63,1.93,443.9,2537.1,672.7,22.43,49.0,32.3,701.9,2,JACQUARD_PATTERN_SHIFT
10.94,5.36,4.71,492.3,2058.6,640.5,36.66,51.5,23.3,463.2,0,YARN_BREAKAGE
30.46,17.35,4.91,284.3,1983.2,693.1,42.9,55.7,22.2,410.9,3,BORDER_SEWING_DEFECT
21.95,14.4,11.15,433.3,2053.1,613.1,19.78,42.0,38.0,539.5,1,OIL_STAIN
16.88,7.66,5.45,399.8,2269.9,619.2,36.56,44.0,22.5,517.0,0,YARN_BREAKAGE
20.79,15.53,9.2,450.0,2237.3,586.6,36.51,42.2,35.5,550.6,1,OIL_STAIN
10.92,4.93,3.11,427.7,2127.0,575.4,56.95,57.2,19.0,548.8,0,YARN_BREAKAGE
33.71,16.6,3.65,273.9,1863.5,632.8,37.79,43.9,22.8,596.1,3,BORDER_SEWING_DEFECT
19.57,17.1,4.47,340.4,2441.0,718.3,29.26,54.1,25.7,645.3,2,JACQUARD_PATTERN_SHIFT
22.31,17.38,8.17,400.7,2233.1,559.2,24.06,43.8,29.6,546.5,1,OIL_STAIN
24.8,14.88,10.61,407.4,2171.8,566.6,28.36,44.0,35.3,520.1,1,OIL_STAIN
15.14,4.59,3.36,508.9,2071.5,573.7,42.8,60.1,27.6,535.8,0,YARN_BREAKAGE
30.92,11.55,8.43,402.6,2248.7,700.8,14.42,46.9,36.0,500.6,1,OIL_STAIN
17.01,17.4,7.94,341.7,2745.6,676.3,32.02,57.5,24.5,652.0,2,JACQUARD_PATTERN_SHIFT
20.09,17.85,6.95,486.1,2095.3,606.7,39.7,46.1,33.6,563.4,1,OIL_STAIN
21.37,16.53,6.14,327.5,1845.8,609.3,45.42,64.7,23.4,550.3,3,BORDER_SEWING_DEFECT
17.12,10.56,5.34,393.6,2142.4,545.0,38.8,55.9,21.0,514.2,0,YARN_BREAKAGE
23.17,18.61,11.22,339.9,2344.1,584.1,22.7,33.0,29.9,528.1,1,OIL_STAIN
28.91,18.74,4.22,292.9,1941.1,625.3,41.45,66.1,25.1,526.3,3,BORDER_SEWING_DEFECT
25.78,20.05,3.68,262.2,1847.1,625.0,34.35,50.9,30.1,475.9,3,BORDER_SEWING_DEFECT
30.52,12.21,10.99,406.2,2088.6,623.5,25.38,34.0,31.2,475.3,1,OIL_STAIN
21.21,21.06,1.5,292.1,1995.0,602.3,41.3,58.6,23.0,498.8,3,BORDER_SEWING_DEFECT
36.86,13.44,5.58,491.8,2424.1,693.7,37.04,65.0,18.4,600.2,2,JACQUARD_PATTERN_SHIFT
16.1,21.36,2.97,329.5,1725.7,651.8,38.56,48.0,26.2,515.8,3,BORDER_SEWING_DEFECT
21.77,17.39,4.18,492.3,2523.6,729.9,43.39,70.9,25.1,679.4,2,JACQUARD_PATTERN_SHIFT
23.14,13.63,8.57,404.5,2429.1,649.2,15.09,44.4,31.0,627.3,1,OIL_STAIN
25.44,14.74,9.45,446.5,2127.7,622.2,12.75,36.4,39.7,540.9,1,OIL_STAIN
10.76,9.65,4.16,385.8,2453.6,570.4,40.7,48.4,25.7,535.5,0,YARN_BREAKAGE
13.3,10.15,2.53,477.8,2337.4,696.3,39.24,59.2,26.7,629.0,0,YARN_BREAKAGE
32.78,20.35,3.0,263.3,1894.6,623.3,34.24,57.2,17.6,548.0,3,BORDER_SEWING_DEFECT
28.62,18.9,6.36,445.1,2760.9,762.8,23.43,53.4,24.0,696.2,2,JACQUARD_PATTERN_SHIFT
30.41,17.83,3.66,453.7,2606.6,679.2,23.3,61.7,25.1,602.6,2,JACQUARD_PATTERN_SHIFT
24.89,18.78,3.64,382.8,2669.7,709.8,17.54,55.7,26.8,603.7,2,JACQUARD_PATTERN_SHIFT
26.78,21.01,9.25,375.0,2107.2,596.7,26.94,36.1,30.5,604.3,1,OIL_STAIN
17.49,12.33,4.23,370.9,2449.9,770.8,26.77,53.0,27.9,684.3,2,JACQUARD_PATTERN_SHIFT
14.03,7.74,4.74,484.2,2146.4,568.8,54.41,66.8,26.3,584.5,0,YARN_BREAKAGE
25.7,19.39,9.48,522.5,2217.1,608.9,20.14,43.4,35.8,538.0,1,OIL_STAIN
30.82,18.42,7.23,392.4,2383.3,544.0,16.67,35.2,39.9,424.1,1,OIL_STAIN
22.08,24.5,5.05,395.9,2831.9,759.6,24.74,43.4,30.0,594.1,2,JACQUARD_PATTERN_SHIFT
13.49,7.16,2.77,381.1,2310.9,581.4,52.22,61.2,20.0,547.8,0,YARN_BREAKAGE
27.05,14.84,3.7,271.7,2552.5,670.5,12.85,63.0,28.2,691.8,2,JACQUARD_PATTERN_SHIFT
27.43,16.24,8.12,489.7,2235.2,680.4,32.09,45.0,35.4,469.9,1,OIL_STAIN
23.81,12.47,10.09,490.1,2141.9,693.9,24.52,42.2,35.7,551.1,1,OIL_STAIN
28.34,8.58,5.4,401.6,2747.2,680.3,29.22,67.8,29.4,679.9,2,JACQUARD_PATTERN_SHIFT
14.44,10.77,3.79,399.9,2148.4,622.3,48.16,60.8,22.5,521.3,0,YARN_BREAKAGE
13.4,5.83,6.01,436.6,2378.6,571.9,42.44,57.8,20.7,387.9,0,YARN_BREAKAGE
22.82,15.03,5.08,514.8,2477.4,702.7,27.08,59.4,20.8,699.2,2,JACQUARD_PATTERN_SHIFT
30.63,11.36,8.29,355.3,2673.3,670.6,35.79,34.3,38.7,506.6,1,OIL_STAIN
12.27,6.27,6.87,441.8,2036.9,628.3,54.02,57.1,25.7,595.1,0,YARN_BREAKAGE
16.12,18.53,9.9,405.2,2409.7,639.7,18.6,39.4,38.4,521.8,1,OIL_STAIN
23.08,13.6,6.84,415.1,2276.7,570.9,25.3,32.3,39.1,491.1,1,OIL_STAIN
23.52,9.07,2.49,316.1,1986.1,587.1,44.22,51.9,23.3,498.3,3,BORDER_SEWING_DEFECT
23.57,15.36,5.6,409.8,2720.1,661.3,29.89,51.9,24.8,596.1,2,JACQUARD_PATTERN_SHIFT
18.74,8.04,6.62,327.6,1679.9,694.3,39.52,52.0,23.4,406.4,3,BORDER_SEWING_DEFECT
13.68,8.35,5.77,415.6,2095.4,647.2,43.27,67.9,31.2,658.2,0,YARN_BREAKAGE
30.62,17.32,8.27,431.1,2085.2,622.3,27.61,42.1,32.1,444.4,1,OIL_STAIN
13.0,5.48,2.41,543.2,2145.4,736.0,56.72,62.0,24.6,493.1,0,YARN_BREAKAGE
20.62,18.14,3.16,264.9,1833.6,701.0,43.2,58.3,21.2,535.0,3,BORDER_SEWING_DEFECT
27.87,14.42,5.74,488.3,2476.6,669.9,24.36,59.9,24.3,672.7,2,JACQUARD_PATTERN_SHIFT
15.38,19.15,5.34,310.8,1792.5,666.0,35.39,52.1,22.6,575.5,3,BORDER_SEWING_DEFECT
13.66,22.61,2.78,484.8,2514.9,742.8,25.06,61.6,18.4,622.9,2,JACQUARD_PATTERN_SHIFT
26.1,13.37,8.85,417.7,2027.0,556.4,37.01,33.2,33.4,550.5,1,OIL_STAIN
23.6,18.21,4.02,322.6,1870.7,628.9,43.14,66.3,26.1,571.3,3,BORDER_SEWING_DEFECT
28.99,20.76,5.72,289.3,1977.0,619.9,41.27,64.5,29.2,574.4,3,BORDER_SEWING_DEFECT
10.65,10.22,4.02,388.2,1964.0,644.1,49.28,63.6,23.6,573.2,0,YARN_BREAKAGE
17.45,8.84,3.39,483.3,2134.3,586.1,51.11,61.8,23.6,565.2,0,YARN_BREAKAGE
11.39,7.88,8.72,362.8,2396.3,629.2,39.51,56.3,25.2,579.3,0,YARN_BREAKAGE
24.13,12.86,7.61,500.2,2100.0,628.9,17.41,36.3,34.3,564.2,1,OIL_STAIN
26.45,13.94,10.47,388.7,2465.5,635.5,23.37,34.1,31.9,519.2,1,OIL_STAIN
11.4,10.33,7.67,402.9,2039.5,540.8,36.46,56.8,28.7,456.7,0,YARN_BREAKAGE
24.07,20.97,11.24,435.9,2031.6,695.4,30.56,46.8,38.7,549.9,1,OIL_STAIN
13.86,8.61,4.56,400.1,2434.9,551.2,57.24,35.7,25.1,583.8,0,YARN_BREAKAGE
11.51,8.54,4.39,442.8,2453.4,631.7,49.45,39.1,24.8,484.9,0,YARN_BREAKAGE
12.14,4.72,6.5,453.0,2302.2,584.9,54.57,59.6,26.5,510.2,0,YARN_BREAKAGE
27.56,17.33,4.8,446.5,2671.0,716.3,16.29,57.0,24.4,703.3,2,JACQUARD_PATTERN_SHIFT
17.35,10.72,3.7,359.2,2263.9,638.3,41.36,53.2,26.2,597.0,0,YARN_BREAKAGE
27.62,16.13,8.03,394.0,2197.0,564.1,36.23,35.0,34.1,493.6,1,OIL_STAIN
23.95,21.86,3.08,398.2,2675.9,663.9,46.11,56.6,26.3,673.3,2,JACQUARD_PATTERN_SHIFT
11.57,19.46,5.59,451.8,2648.6,676.7,26.81,60.3,24.2,707.2,2,JACQUARD_PATTERN_SHIFT
20.85,16.85,5.21,292.4,1746.2,677.4,35.65,50.4,20.2,522.4,3,BORDER_SEWING_DEFECT
13.62,5.53,4.66,460.7,2159.8,599.5,50.32,63.2,25.0,546.6,0,YARN_BREAKAGE
26.62,15.94,4.96,527.6,2386.4,668.3,18.46,51.6,23.3,612.7,2,JACQUARD_PATTERN_SHIFT
16.5,9.01,5.15,460.8,2272.3,588.2,37.04,60.4,26.4,481.1,0,YARN_BREAKAGE
18.78,18.17,4.26,435.1,2686.5,749.9,32.61,55.5,21.4,623.7,2,JACQUARD_PATTERN_SHIFT
25.9,16.92,6.0,455.7,2389.8,710.7,33.67,55.8,25.6,653.7,2,JACQUARD_PATTERN_SHIFT
31.16,18.75,8.74,421.6,2158.3,608.1,21.08,39.4,37.9,496.3,1,OIL_STAIN
15.7,16.62,6.82,300.7,1740.1,614.4,32.99,59.7,26.0,559.7,3,BORDER_SEWING_DEFECT
28.48,17.09,8.02,412.0,2212.6,596.9,19.53,46.8,31.8,511.3,1,OIL_STAIN
25.12,17.45,3.33,354.2,2439.3,747.2,31.28,57.5,27.9,605.2,2,JACQUARD_PATTERN_SHIFT
12.07,15.58,11.07,446.8,2484.3,680.9,34.08,41.4,33.2,551.6,1,OIL_STAIN
24.52,17.51,6.98,423.5,2257.7,568.8,30.8,44.8,35.7,522.5,1,OIL_STAIN
24.56,14.57,6.1,290.3,1754.7,625.8,45.34,58.6,27.7,606.7,3,BORDER_SEWING_DEFECT
23.99,18.74,5.49,296.9,1881.2,521.5,35.18,56.5,33.1,568.2,3,BORDER_SEWING_DEFECT
25.48,17.5,6.9,506.2,2258.8,660.0,34.93,35.3,36.8,431.0,1,OIL_STAIN
12.41,8.41,4.03,473.3,2306.5,606.4,56.24,61.8,20.3,538.6,0,YARN_BREAKAGE
20.01,17.01,5.48,442.4,2708.8,760.5,36.99,66.0,24.6,662.9,2,JACQUARD_PATTERN_SHIFT
14.26,7.47,5.18,388.5,2179.9,647.7,53.13,50.8,21.5,569.1,0,YARN_BREAKAGE
30.34,13.21,4.33,268.0,1685.6,578.8,43.31,56.1,23.9,596.1,3,BORDER_SEWING_DEFECT
25.13,21.92,9.1,438.8,2324.5,578.9,30.52,34.7,39.4,458.5,1,OIL_STAIN
27.18,5.04,4.0,261.3,2048.1,652.3,35.04,66.0,29.6,535.6,3,BORDER_SEWING_DEFECT
13.68,5.25,4.87,466.0,1722.1,512.4,40.32,50.5,22.2,556.5,0,YARN_BREAKAGE
30.18,19.59,7.14,298.6,2043.4,700.9,43.18,58.1,25.2,568.5,3,BORDER_SEWING_DEFECT
25.16,16.26,10.48,439.6,2538.5,492.5,29.86,45.5,34.9,584.3,1,OIL_STAIN
16.81,7.55,4.25,477.8,2163.2,602.6,48.61,64.0,19.9,524.6,0,YARN_BREAKAGE
24.42,19.24,3.04,412.2,2830.8,769.0,31.93,59.9,24.9,599.2,2,JACQUARD_PATTERN_SHIFT
16.05,13.14,10.93,415.8,1937.0,647.9,31.3,36.1,32.7,548.8,1,OIL_STAIN
24.01,18.78,3.83,405.2,2705.3,734.5,22.61,52.9,27.7,593.9,2,JACQUARD_PATTERN_SHIFT
17.37,9.91,4.79,482.7,2150.7,638.4,39.89,56.9,24.9,603.5,0,YARN_BREAKAGE
22.22,12.97,9.54,484.8,2134.4,632.7,8.65,35.2,38.2,629.9,1,OIL_STAIN
33.14,16.42,5.3,294.5,1774.0,603.6,45.91,61.6,17.7,531.5,3,BORDER_SEWING_DEFECT
15.55,5.42,6.19,395.4,2224.0,609.7,48.15,50.3,21.8,487.9,0,YARN_BREAKAGE
14.87,5.45,3.62,439.0,1948.9,592.9,40.59,62.5,26.1,569.0,0,YARN_BREAKAGE
27.01,15.08,6.99,385.7,2735.4,762.4,10.77,67.7,26.3,688.0,2,JACQUARD_PATTERN_SHIFT
26.96,14.35,7.27,452.6,1874.5,679.8,47.67,40.2,39.1,556.1,1,OIL_STAIN
22.5,11.16,4.94,269.4,1885.5,615.9,38.62,63.2,25.3,492.5,3,BORDER_SEWING_DEFECT
15.21,16.24,5.46,443.2,2815.6,773.1,18.34,58.9,24.8,623.0,2,JACQUARD_PATTERN_SHIFT
14.62,19.84,6.85,499.2,2066.9,654.5,29.37,37.2,31.9,507.8,1,OIL_STAIN
12.68,17.49,6.01,266.4,1779.1,703.9,36.04,56.9,27.1,565.7,3,BORDER_SEWING_DEFECT
23.3,9.04,4.34,312.4,1658.0,563.9,33.59,59.9,25.8,508.1,3,BORDER_SEWING_DEFECT
10.58,7.84,3.68,420.1,2067.2,626.1,52.89,51.6,23.6,600.4,0,YARN_BREAKAGE
12.15,7.61,3.36,390.2,2129.0,628.9,56.1,45.8,27.3,522.8,0,YARN_BREAKAGE
13.85,7.24,5.89,399.4,2513.8,570.3,51.62,59.9,25.1,552.9,0,YARN_BREAKAGE
22.74,16.13,4.73,462.2,2583.1,683.5,20.03,64.5,22.8,611.2,2,JACQUARD_PATTERN_SHIFT
10.62,5.0,6.07,519.7,2038.7,548.8,48.43,62.5,25.2,470.3,0,YARN_BREAKAGE
21.53,18.53,6.88,338.1,1966.2,604.8,43.32,63.6,18.9,534.6,3,BORDER_SEWING_DEFECT
21.45,10.79,10.02,457.6,2137.4,605.7,18.17,36.7,35.1,581.4,1,OIL_STAIN
19.93,10.01,6.64,298.4,1989.4,630.8,40.9,59.7,21.3,485.8,3,BORDER_SEWING_DEFECT
22.31,10.39,6.75,273.6,1777.2,637.4,35.45,65.6,24.4,590.0,3,BORDER_SEWING_DEFECT
29.14,12.86,6.99,343.5,2395.1,698.3,28.74,61.9,23.1,616.4,2,JACQUARD_PATTERN_SHIFT
24.04,12.93,5.06,385.5,2428.8,652.9,19.76,63.8,23.4,615.7,2,JACQUARD_PATTERN_SHIFT
24.42,14.38,2.89,403.9,2835.5,733.5,31.08,64.0,24.1,664.3,2,JACQUARD_PATTERN_SHIFT
26.5,18.84,4.93,304.3,1656.3,599.4,34.65,59.2,30.2,513.2,3,BORDER_SEWING_DEFECT
21.2,13.43,7.75,366.4,2298.1,620.8,29.31,38.8,39.3,486.1,1,OIL_STAIN
14.29,8.89,2.88,473.9,2134.7,607.4,34.35,66.3,24.4,434.7,0,YARN_BREAKAGE
11.39,9.51,3.62,376.3,1773.8,512.5,52.71,61.3,28.0,643.3,0,YARN_BREAKAGE
15.19,10.66,4.11,449.6,2572.2,611.4,45.61,56.4,22.7,525.9,0,YARN_BREAKAGE
24.64,9.66,1.5,374.0,2505.1,705.4,30.96,61.6,28.7,605.0,2,JACQUARD_PATTERN_SHIFT
21.78,14.29,4.49,377.2,2469.3,746.3,31.24,51.4,27.9,689.3,2,JACQUARD_PATTERN_SHIFT
26.52,13.66,7.75,340.0,1969.9,596.5,17.39,34.1,36.5,524.9,1,OIL_STAIN
21.94,13.8,4.89,469.3,2660.8,767.9,22.77,51.9,19.3,706.8,2,JACQUARD_PATTERN_SHIFT
13.99,8.81,4.91,398.3,2341.1,677.8,50.34,60.1,23.6,545.9,0,YARN_BREAKAGE
24.05,12.49,1.5,417.1,2657.9,752.9,15.07,49.1,26.7,645.0,2,JACQUARD_PATTERN_SHIFT
18.55,15.24,6.58,310.2,1905.6,587.8,35.27,59.1,26.1,551.3,3,BORDER_SEWING_DEFECT
30.46,13.97,4.62,316.4,1723.7,693.2,32.16,51.2,25.7,514.8,3,BORDER_SEWING_DEFECT
21.59,19.88,5.15,498.8,2766.1,733.3,22.46,58.5,22.9,669.4,2,JACQUARD_PATTERN_SHIFT
29.81,20.73,4.09,369.3,2666.8,707.7,38.59,51.0,28.3,591.0,2,JACQUARD_PATTERN_SHIFT
21.95,13.72,8.03,308.4,2162.9,621.7,24.68,40.1,31.3,514.3,1,OIL_STAIN
22.67,9.67,2.91,288.5,2028.1,699.3,41.6,53.9,25.4,521.3,3,BORDER_SEWING_DEFECT
20.03,16.02,5.21,402.4,2500.7,687.3,24.63,59.2,25.7,602.1,2,JACQUARD_PATTERN_SHIFT
28.36,11.12,5.94,317.3,1825.7,619.0,38.21,67.7,27.1,502.0,3,BORDER_SEWING_DEFECT
29.61,13.55,6.31,416.6,2699.2,723.5,39.59,61.3,26.8,636.9,2,JACQUARD_PATTERN_SHIFT
16.89,22.2,5.46,340.4,2761.9,752.8,23.83,60.6,27.9,607.5,2,JACQUARD_PATTERN_SHIFT
29.94,6.86,7.97,525.1,2011.1,589.8,20.48,37.6,31.8,512.4,1,OIL_STAIN
16.24,8.48,4.6,435.1,2160.8,639.4,43.5,68.5,25.6,706.8,0,YARN_BREAKAGE
17.55,16.54,2.85,450.5,2413.3,681.9,21.13,52.6,23.9,605.9,2,JACQUARD_PATTERN_SHIFT
17.15,10.72,4.91,296.4,1775.2,596.6,37.62,57.9,29.9,507.9,3,BORDER_SEWING_DEFECT
15.06,4.61,6.09,405.3,2065.4,586.9,45.16,58.6,25.9,520.0,0,YARN_BREAKAGE
19.42,16.45,2.46,299.5,1676.2,695.7,43.69,51.2,24.1,443.2,3,BORDER_SEWING_DEFECT
22.32,13.67,7.37,418.1,2583.3,672.6,37.29,54.5,26.2,672.2,2,JACQUARD_PATTERN_SHIFT
18.47,16.99,8.64,477.9,1900.0,613.9,17.27,45.2,36.8,488.3,1,OIL_STAIN
29.75,11.42,10.02,394.8,2236.9,672.2,33.36,34.0,37.5,495.6,1,OIL_STAIN
11.24,7.21,2.99,440.1,2213.1,607.7,54.88,52.0,26.1,457.6,0,YARN_BREAKAGE
29.37,20.93,11.06,411.2,2102.1,603.9,20.89,37.0,34.9,543.8,1,OIL_STAIN
20.46,10.96,5.3,374.9,2507.0,688.2,32.7,61.4,27.3,606.6,2,JACQUARD_PATTERN_SHIFT
12.4,9.06,2.32,392.8,2370.6,592.4,51.49,50.1,21.0,523.8,0,YARN_BREAKAGE
16.85,7.75,3.07,339.7,2321.7,581.5,53.79,51.8,23.0,537.2,0,YARN_BREAKAGE
24.64,9.93,5.13,283.2,1738.9,643.4,44.02,62.5,23.6,510.3,3,BORDER_SEWING_DEFECT
17.38,21.32,10.47,443.7,2077.3,600.4,33.99,34.4,31.9,494.2,1,OIL_STAIN
14.91,8.27,6.86,492.0,2431.1,597.1,38.1,57.4,26.6,537.5,0,YARN_BREAKAGE
14.62,7.06,3.89,352.4,2170.3,611.1,55.44,58.6,24.0,480.9,0,YARN_BREAKAGE
13.83,10.96,3.32,408.8,2219.4,679.9,44.76,74.9,27.8,477.3,0,YARN_BREAKAGE
30.89,19.51,8.45,408.8,1971.2,580.0,40.95,42.2,32.9,483.3,1,OIL_STAIN
13.81,15.4,2.86,392.7,2721.2,680.0,39.56,52.2,24.8,684.9,2,JACQUARD_PATTERN_SHIFT
25.87,19.05,5.47,467.1,2782.0,680.2,33.75,62.7,24.3,655.9,2,JACQUARD_PATTERN_SHIFT
17.51,19.25,3.52,268.0,1718.4,538.0,40.04,48.2,28.1,490.5,3,BORDER_SEWING_DEFECT
13.29,7.35,1.85,408.6,2173.8,613.4,49.86,58.4,27.3,570.0,0,YARN_BREAKAGE
22.4,16.11,2.47,312.4,1687.1,549.7,32.4,50.1,25.6,542.2,3,BORDER_SEWING_DEFECT
22.7,17.47,5.0,531.1,2579.9,662.0,18.66,58.0,29.3,623.3,2,JACQUARD_PATTERN_SHIFT
23.86,14.98,4.62,258.4,2662.4,662.5,25.68,70.3,27.5,596.6,2,JACQUARD_PATTERN_SHIFT
21.56,14.67,8.13,405.7,2148.2,590.1,36.55,38.5,30.1,501.6,1,OIL_STAIN
29.06,13.37,7.8,458.7,2120.6,547.9,19.35,38.1,33.1,662.7,1,OIL_STAIN
22.89,16.47,5.59,331.7,1827.9,673.0,34.23,61.8,22.5,457.6,3,BORDER_SEWING_DEFECT
15.67,19.99,6.44,532.4,2630.8,732.9,22.34,64.6,20.9,649.0,2,JACQUARD_PATTERN_SHIFT
16.38,7.93,2.84,474.6,2324.0,595.2,45.35,55.5,26.7,516.2,0,YARN_BREAKAGE
15.73,10.12,5.12,461.2,2253.9,669.6,51.09,57.4,27.0,530.9,0,YARN_BREAKAGE
22.58,17.4,7.04,478.7,2219.3,530.7,34.35,33.2,37.1,554.6,1,OIL_STAIN
22.05,11.32,6.58,483.6,2543.4,769.8,29.3,55.8,25.9,615.5,2,JACQUARD_PATTERN_SHIFT
23.67,19.94,2.19,290.2,1965.4,626.0,43.81,60.2,26.4,546.0,3,BORDER_SEWING_DEFECT
16.8,6.31,6.27,356.2,2441.2,526.4,37.22,50.4,28.6,575.9,0,YARN_BREAKAGE
17.38,9.46,4.9,497.8,2094.9,669.6,56.05,69.3,24.4,600.5,0,YARN_BREAKAGE
21.62,14.75,6.37,455.2,2750.2,711.2,32.0,50.3,24.7,638.2,2,JACQUARD_PATTERN_SHIFT
15.98,4.92,4.94,352.2,2202.3,593.7,45.84,72.5,28.8,575.2,0,YARN_BREAKAGE
10.99,8.11,3.67,375.5,1834.0,675.4,49.94,54.0,24.0,540.5,0,YARN_BREAKAGE
23.68,16.17,5.61,455.0,2771.1,704.2,16.63,66.8,20.7,632.2,2,JACQUARD_PATTERN_SHIFT
14.28,5.56,5.09,417.3,2151.0,607.2,50.16,54.7,30.0,556.0,0,YARN_BREAKAGE
10.98,7.04,5.09,437.0,2311.1,545.5,54.14,43.2,24.5,547.0,0,YARN_BREAKAGE
12.43,4.75,1.5,495.3,2232.8,628.6,56.18,60.8,24.1,486.6,0,YARN_BREAKAGE
27.71,13.58,4.1,335.5,1713.1,632.0,45.46,60.9,21.8,545.6,3,BORDER_SEWING_DEFECT
24.38,12.29,4.68,339.6,2673.2,769.1,36.14,65.7,27.8,693.2,2,JACQUARD_PATTERN_SHIFT
17.43,5.64,4.24,470.0,1898.3,651.3,40.85,68.2,25.7,586.7,0,YARN_BREAKAGE
28.48,13.3,2.86,361.7,2758.4,700.7,34.45,61.5,19.3,651.7,2,JACQUARD_PATTERN_SHIFT
10.52,4.71,3.87,366.8,2032.0,687.8,36.87,54.9,29.4,560.9,0,YARN_BREAKAGE
17.74,15.87,9.24,335.1,2204.1,608.2,28.81,47.0,31.8,530.6,1,OIL_STAIN
15.33,9.6,1.79,457.7,2057.1,581.0,40.93,52.8,30.5,506.9,0,YARN_BREAKAGE
21.21,16.88,5.06,327.1,2763.9,753.8,14.1,48.4,25.5,599.0,2,JACQUARD_PATTERN_SHIFT
25.54,17.09,9.78,409.5,1856.4,635.6,26.19,34.3,33.0,564.1,1,OIL_STAIN
