yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
22.33,19.1,8.02,440.0,2292.5,639.2,20.82,44.9,30.0,557.6,1,OIL_STAIN
30.9,15.53,4.26,460.2,2533.0,744.5,22.74,64.4,22.4,650.9,2,JACQUARD_PATTERN_SHIFT
30.37,20.28,3.58,517.8,2445.1,692.2,26.44,56.3,23.9,670.0,2,JACQUARD_PATTERN_SHIFT
17.61,10.26,5.63,406.8,2049.8,630.4,42.51,58.8,23.4,630.9,0,YARN_BREAKAGE
14.82,9.98,4.23,426.6,2347.1,525.1,39.09,52.8,25.3,554.7,0,YARN_BREAKAGE
25.05,16.14,8.28,423.5,2242.8,552.8,20.88,45.3,35.4,528.0,1,OIL_STAIN
13.71,12.02,5.08,421.6,2342.4,660.2,41.12,60.9,23.0,517.3,0,YARN_BREAKAGE
23.44,17.77,9.31,433.9,2248.5,624.0,23.1,35.5,28.3,532.0,1,OIL_STAIN
21.19,15.51,4.42,294.6,1897.1,622.2,14.88,54.6,21.1,522.1,3,BORDER_SEWING_DEFECT
26.65,16.34,7.96,455.0,2371.6,644.4,13.75,42.6,29.3,510.5,1,OIL_STAIN
26.25,19.97,5.65,451.1,2413.7,572.8,26.06,37.7,29.8,529.2,1,OIL_STAIN
16.65,7.22,4.24,442.9,2159.8,598.2,38.15,61.3,23.0,485.4,0,YARN_BREAKAGE
30.78,16.76,7.53,437.2,2209.5,625.4,18.78,47.3,34.7,483.6,1,OIL_STAIN
23.56,20.55,4.97,308.8,1892.9,626.6,21.57,54.3,21.7,518.6,3,BORDER_SEWING_DEFECT
24.1,13.8,4.83,304.1,1967.3,622.8,25.11,52.8,21.3,509.4,3,BORDER_SEWING_DEFECT
28.96,21.8,3.87,439.4,2463.7,720.6,21.81,62.5,21.3,596.9,2,JACQUARD_PATTERN_SHIFT
24.19,15.55,3.11,329.0,1890.1,549.2,20.32,55.2,23.2,514.7,3,BORDER_SEWING_DEFECT
21.47,18.7,4.37,445.0,2438.0,683.5,29.52,55.5,24.8,623.6,2,JACQUARD_PATTERN_SHIFT
27.62,18.13,4.14,462.6,2459.6,661.8,27.34,57.1,22.4,610.7,2,JACQUARD_PATTERN_SHIFT
26.45,16.02,5.23,448.5,2452.8,750.7,19.39,56.3,25.9,650.4,2,JACQUARD_PATTERN_SHIFT
27.15,18.27,3.02,466.4,2513.5,710.1,19.55,55.4,25.5,639.7,2,JACQUARD_PATTERN_SHIFT
17.91,10.07,5.72,428.4,2179.9,626.2,46.42,57.9,21.1,491.1,0,YARN_BREAKAGE
26.57,11.36,7.7,449.0,2195.8,667.6,20.72,46.6,31.9,560.4,1,OIL_STAIN
14.11,7.45,3.26,414.8,2246.9,577.1,38.93,53.4,20.0,498.0,0,YARN_BREAKAGE
29.46,12.13,4.52,476.5,2425.2,759.3,22.83,61.8,26.5,655.9,2,JACQUARD_PATTERN_SHIFT
24.21,14.43,2.76,292.6,2060.3,573.1,17.0,64.5,19.6,510.1,3,BORDER_SEWING_DEFECT
23.81,14.1,3.3,320.4,1961.3,623.5,18.49,51.2,22.3,476.0,3,BORDER_SEWING_DEFECT
28.21,13.57,3.93,302.5,1889.9,576.6,18.76,62.8,23.1,483.5,3,BORDER_SEWING_DEFECT
17.24,12.82,4.83,417.9,2330.9,610.3,33.12,57.7,24.1,544.9,0,YARN_BREAKAGE
25.98,15.91,4.92,457.1,2450.1,652.8,24.48,56.2,24.5,639.7,2,JACQUARD_PATTERN_SHIFT
31.17,22.37,7.84,398.0,2239.0,554.5,25.65,39.2,29.8,579.5,1,OIL_STAIN
23.09,11.59,4.17,308.4,1951.7,621.7,18.76,63.8,24.0,517.5,3,BORDER_SEWING_DEFECT
12.58,10.94,4.9,403.9,2120.9,644.1,44.15,68.5,26.0,523.8,0,YARN_BREAKAGE
27.62,18.05,7.65,423.2,2209.1,628.6,21.31,38.0,30.3,555.2,1,OIL_STAIN
22.38,13.45,8.09,454.1,2265.6,596.8,20.26,36.5,29.7,522.7,1,OIL_STAIN
22.75,13.3,4.04,303.1,1896.7,561.6,22.42,67.6,20.5,570.0,3,BORDER_SEWING_DEFECT
23.29,19.98,7.8,399.8,2288.8,591.0,18.66,42.9,31.1,515.7,1,OIL_STAIN
30.48,16.41,8.06,490.6,2325.5,606.0,22.91,40.0,34.7,573.7,1,OIL_STAIN
17.32,9.87,2.8,401.9,2183.3,645.3,39.74,54.2,21.0,504.4,0,YARN_BREAKAGE
29.82,18.89,3.53,439.8,2475.1,742.3,23.13,63.4,23.2,627.1,2,JACQUARD_PATTERN_SHIFT
28.0,16.05,8.58,452.5,2118.5,620.1,20.48,40.8,27.5,511.6,1,OIL_STAIN
10.4,9.96,2.15,417.4,2213.5,639.6,41.68,66.6,22.9,456.8,0,YARN_BREAKAGE
30.34,12.03,8.59,429.2,2266.9,628.9,24.32,50.6,31.6,503.5,1,OIL_STAIN
28.19,12.55,8.7,452.4,2088.4,616.6,23.59,48.4,35.5,557.5,1,OIL_STAIN
28.27,20.42,3.84,490.7,2527.3,706.9,25.59,60.4,23.2,638.7,2,JACQUARD_PATTERN_SHIFT
13.8,9.77,4.61,386.9,2020.9,604.7,42.67,54.8,20.2,561.1,0,YARN_BREAKAGE
27.67,16.73,3.39,358.6,1880.0,588.1,19.56,58.6,26.1,532.8,3,BORDER_SEWING_DEFECT
16.94,9.41,4.69,416.5,2253.5,576.2,47.66,72.1,23.8,543.1,0,YARN_BREAKAGE
14.9,9.61,3.89,409.9,2149.9,600.0,44.93,60.6,25.3,525.4,0,YARN_BREAKAGE
25.19,15.83,3.93,331.8,2009.7,657.3,13.63,51.9,24.9,493.2,3,BORDER_SEWING_DEFECT
23.52,15.09,4.13,347.4,1964.9,640.6,16.22,65.0,22.6,548.5,3,BORDER_SEWING_DEFECT
24.6,14.31,7.56,431.0,2347.7,615.2,25.67,39.4,31.4,491.4,1,OIL_STAIN
21.93,18.14,3.65,486.4,2527.4,663.1,20.49,60.0,23.4,620.3,2,JACQUARD_PATTERN_SHIFT
30.47,17.47,4.71,456.2,2467.4,736.4,28.03,63.1,24.0,620.5,2,JACQUARD_PATTERN_SHIFT
19.89,16.42,4.3,334.4,1949.3,563.0,18.17,64.9,22.9,484.3,3,BORDER_SEWING_DEFECT
19.64,14.44,8.71,481.9,2146.2,577.2,13.82,35.9,32.9,547.9,1,OIL_STAIN
23.72,16.54,3.7,344.0,2089.1,645.2,18.83,59.7,20.9,560.4,3,BORDER_SEWING_DEFECT
23.54,14.17,4.35,332.8,2015.2,570.3,13.9,61.9,23.4,452.8,3,BORDER_SEWING_DEFECT
15.01,8.54,5.44,442.8,2235.6,613.0,37.89,57.3,22.8,498.7,0,YARN_BREAKAGE
16.44,7.14,4.42,448.3,2212.2,589.5,46.49,58.2,20.8,497.1,0,YARN_BREAKAGE
22.62,18.4,7.15,418.6,2197.3,614.5,24.41,43.9,31.1,505.3,1,OIL_STAIN
18.13,8.96,3.41,471.9,2350.5,616.4,39.66,59.1,24.4,541.7,0,YARN_BREAKAGE
27.61,15.13,3.82,447.3,2393.8,722.7,21.61,62.8,27.3,614.8,2,JACQUARD_PATTERN_SHIFT
17.97,16.59,3.21,320.9,1895.4,636.9,21.34,63.3,22.1,519.9,3,BORDER_SEWING_DEFECT
15.94,12.07,5.13,441.5,2248.1,590.9,40.26,59.0,23.9,526.7,0,YARN_BREAKAGE
27.9,22.6,6.13,431.3,2283.9,605.0,21.51,45.9,31.2,539.9,1,OIL_STAIN
25.16,18.07,3.43,457.7,2489.5,710.8,22.0,64.5,22.2,651.4,2,JACQUARD_PATTERN_SHIFT
29.16,21.92,3.66,449.9,2535.5,749.1,22.13,58.5,28.1,619.4,2,JACQUARD_PATTERN_SHIFT
12.99,10.99,4.63,495.5,2308.3,594.4,41.75,53.1,22.5,547.0,0,YARN_BREAKAGE
15.15,9.02,5.26,428.7,2347.2,668.8,44.35,66.2,22.6,501.6,0,YARN_BREAKAGE
21.66,14.66,7.74,467.2,2134.0,593.1,21.17,44.6,32.9,557.1,1,OIL_STAIN
18.7,7.93,4.36,428.9,2252.6,627.1,51.1,57.6,24.0,506.1,0,YARN_BREAKAGE
28.58,17.05,3.13,482.1,2504.8,695.1,23.59,62.0,28.2,579.4,2,JACQUARD_PATTERN_SHIFT
31.86,16.37,5.66,431.8,2381.7,700.8,23.12,58.5,22.0,621.9,2,JACQUARD_PATTERN_SHIFT
27.79,14.48,3.61,459.5,2468.1,717.4,24.8,60.3,24.8,606.3,2,JACQUARD_PATTERN_SHIFT
17.88,10.76,4.62,406.8,2133.8,602.7,38.75,58.7,23.1,495.7,0,YARN_BREAKAGE
22.92,17.73,4.89,311.4,1921.4,546.9,23.37,62.1,25.8,485.4,3,BORDER_SEWING_DEFECT
26.4,14.46,2.86,432.4,2424.6,714.5,29.19,53.8,24.3,644.6,2,JACQUARD_PATTERN_SHIFT
27.35,19.91,4.78,419.7,2599.7,730.6,24.75,58.6,26.5,606.4,2,JACQUARD_PATTERN_SHIFT
26.43,18.11,6.95,453.7,2199.8,612.2,22.3,50.0,27.7,516.0,1,OIL_STAIN
17.54,9.08,4.51,454.6,2213.3,593.1,42.06,60.0,22.4,478.3,0,YARN_BREAKAGE
28.51,18.0,4.69,447.6,2429.7,737.8,21.1,65.5,24.0,640.9,2,JACQUARD_PATTERN_SHIFT
29.14,20.52,4.53,455.8,2389.1,713.9,22.65,66.3,26.1,624.3,2,JACQUARD_PATTERN_SHIFT
28.48,17.7,4.94,460.3,2474.3,733.5,23.46,61.0,24.1,660.8,2,JACQUARD_PATTERN_SHIFT
29.44,17.85,3.64,480.7,2485.2,678.2,25.0,57.7,21.9,654.5,2,JACQUARD_PATTERN_SHIFT
16.7,9.54,5.87,382.0,2295.0,582.9,44.81,56.1,24.2,523.3,0,YARN_BREAKAGE
27.02,16.52,2.68,409.4,2466.1,752.1,27.23,67.8,23.2,604.9,2,JACQUARD_PATTERN_SHIFT
23.83,19.16,4.05,316.7,2007.0,595.7,20.61,54.8,24.7,490.9,3,BORDER_SEWING_DEFECT
26.9,20.55,4.74,334.1,1904.5,559.2,18.0,74.4,23.1,501.3,3,BORDER_SEWING_DEFECT
22.47,11.46,7.31,443.7,2253.2,636.1,22.07,43.6,31.8,550.0,1,OIL_STAIN
24.25,18.62,7.14,444.2,2132.9,712.8,23.59,38.3,32.0,517.8,1,OIL_STAIN
29.69,18.14,5.53,466.2,2396.0,665.0,21.04,61.9,25.5,613.8,2,JACQUARD_PATTERN_SHIFT
28.58,13.26,7.21,451.1,2254.2,612.8,21.12,49.1,32.8,521.3,1,OIL_STAIN
27.08,23.46,6.59,387.4,2223.6,586.3,13.71,43.4,34.2,549.9,1,OIL_STAIN
23.3,13.94,5.64,315.6,1973.8,615.7,23.9,62.2,22.8,511.9,3,BORDER_SEWING_DEFECT
22.03,21.18,3.67,287.1,1929.3,584.6,19.17,64.1,22.0,526.4,3,BORDER_SEWING_DEFECT
20.2,17.34,8.07,421.7,2317.3,589.5,27.84,38.6,30.7,528.8,1,OIL_STAIN
18.88,16.77,5.33,314.5,1949.0,602.1,25.71,63.5,24.7,516.7,3,BORDER_SEWING_DEFECT
22.89,13.16,5.84,421.2,2226.5,561.7,24.28,39.5,32.8,563.8,1,OIL_STAIN
28.63,13.06,3.52,304.6,1925.8,556.1,24.86,58.9,28.5,494.6,3,BORDER_SEWING_DEFECT
13.99,9.58,4.57,431.5,2318.4,617.8,41.43,59.9,23.2,560.7,0,YARN_BREAKAGE
23.43,19.84,7.93,426.3,2178.4,587.3,23.99,35.5,32.0,603.0,1,OIL_STAIN
28.83,14.52,3.64,326.5,2059.3,525.9,15.75,64.4,22.8,555.5,3,BORDER_SEWING_DEFECT
14.13,9.49,5.2,409.2,2229.8,635.6,42.08,56.2,25.7,568.1,0,YARN_BREAKAGE
24.56,14.72,7.23,410.7,2018.6,576.9,25.48,44.4,34.6,530.0,1,OIL_STAIN
17.46,19.92,3.15,304.2,1881.7,634.8,28.98,54.6,20.6,502.4,3,BORDER_SEWING_DEFECT
17.08,10.92,5.33,435.4,2320.7,587.1,41.54,61.6,19.8,511.5,0,YARN_BREAKAGE
22.31,16.79,2.99,485.6,2391.7,737.7,26.01,50.9,23.0,644.4,2,JACQUARD_PATTERN_SHIFT
12.75,12.94,6.29,407.6,2187.8,626.8,47.3,53.4,23.3,523.3,0,YARN_BREAKAGE
24.33,17.45,8.34,450.8,2187.1,642.8,19.62,42.9,31.4,499.8,1,OIL_STAIN
19.91,15.02,4.41,292.2,1902.0,601.1,16.64,56.5,22.0,543.2,3,BORDER_SEWING_DEFECT
15.52,8.67,4.76,385.6,2256.0,584.7,44.75,49.0,24.6,506.5,0,YARN_BREAKAGE
30.24,17.19,4.41,477.3,2400.7,657.7,28.13,54.6,25.0,634.8,2,JACQUARD_PATTERN_SHIFT
22.69,13.61,3.54,316.8,2069.3,610.5,19.63,60.7,26.8,534.4,3,BORDER_SEWING_DEFECT
15.65,8.8,4.33,451.5,2309.7,568.4,44.51,59.4,25.4,573.2,0,YARN_BREAKAGE
25.73,17.21,4.61,303.1,1845.2,598.9,19.0,64.8,21.9,511.8,3,BORDER_SEWING_DEFECT
23.46,17.22,8.13,412.3,2217.7,622.3,24.06,40.0,29.8,583.9,1,OIL_STAIN
32.83,13.09,3.69,303.3,1960.7,521.4,26.2,61.2,21.3,507.9,3,BORDER_SEWING_DEFECT
23.96,15.11,8.64,401.9,2160.7,630.3,21.57,44.6,30.7,489.0,1,OIL_STAIN
25.24,16.72,3.79,300.0,1911.7,549.7,21.39,62.1,24.4,454.8,3,BORDER_SEWING_DEFECT
29.42,16.32,4.0,306.7,1952.0,535.2,23.56,62.3,18.8,560.8,3,BORDER_SEWING_DEFECT
23.01,15.89,3.66,474.6,2520.6,726.8,28.06,56.0,28.5,653.1,2,JACQUARD_PATTERN_SHIFT
16.44,9.96,4.35,451.7,2130.4,547.7,42.87,53.2,22.9,526.2,0,YARN_BREAKAGE
13.44,8.84,5.31,435.0,2034.7,646.9,45.83,60.4,27.1,514.4,0,YARN_BREAKAGE
25.07,12.23,7.49,425.0,2389.5,693.2,18.25,46.4,30.8,578.4,1,OIL_STAIN
24.69,13.96,3.5,508.5,2500.6,690.5,24.21,60.1,23.1,652.1,2,JACQUARD_PATTERN_SHIFT
33.91,15.15,7.09,423.2,2289.3,621.2,19.21,44.3,30.4,511.3,1,OIL_STAIN
26.91,16.78,4.52,472.4,2443.3,680.5,26.86,50.5,26.1,631.2,2,JACQUARD_PATTERN_SHIFT
24.43,21.0,3.18,425.9,2513.7,718.6,21.36,65.2,21.1,623.5,2,JACQUARD_PATTERN_SHIFT
14.46,10.88,4.13,421.8,2261.8,580.4,48.14,53.0,20.5,546.9,0,YARN_BREAKAGE
17.4,9.52,4.71,475.8,2296.7,595.7,44.97,45.8,23.5,491.5,0,YARN_BREAKAGE
27.06,19.31,4.11,464.3,2383.9,717.0,18.91,60.8,21.7,625.6,2,JACQUARD_PATTERN_SHIFT
24.22,18.67,4.55,459.1,2441.5,714.2,27.07,70.5,25.9,603.4,2,JACQUARD_PATTERN_SHIFT
15.72,8.72,5.14,441.0,2118.5,596.0,39.61,59.1,24.7,584.8,0,YARN_BREAKAGE
31.75,16.59,3.92,469.2,2412.4,711.5,16.9,69.4,24.0,644.1,2,JACQUARD_PATTERN_SHIFT
20.85,16.42,8.44,419.5,2270.6,643.6,15.78,45.2,31.9,552.5,1,OIL_STAIN
29.81,20.78,4.14,461.7,2595.8,680.5,22.1,63.6,22.6,594.4,2,JACQUARD_PATTERN_SHIFT
13.32,9.83,5.23,445.2,2175.6,611.2,37.98,57.4,23.6,497.7,0,YARN_BREAKAGE
23.95,15.04,4.05,468.1,2429.2,800.0,22.37,62.1,24.0,658.1,2,JACQUARD_PATTERN_SHIFT
17.25,10.3,5.83,419.4,2264.1,647.5,38.59,45.4,22.8,542.2,0,YARN_BREAKAGE
26.61,17.14,4.02,458.8,2409.0,725.2,23.64,56.7,25.7,597.4,2,JACQUARD_PATTERN_SHIFT
32.13,17.42,7.07,433.2,2266.8,596.9,24.85,42.3,27.8,506.5,1,OIL_STAIN
22.77,19.36,7.86,445.1,2142.9,599.5,19.5,46.3,33.1,479.5,1,OIL_STAIN
14.6,8.94,5.22,453.1,2220.0,601.7,40.32,61.9,23.6,545.6,0,YARN_BREAKAGE
20.0,13.53,3.76,318.1,1951.8,592.7,22.59,62.6,24.8,490.8,3,BORDER_SEWING_DEFECT
29.98,19.27,3.86,438.2,2431.2,752.4,25.18,63.6,23.1,639.8,2,JACQUARD_PATTERN_SHIFT
19.59,12.74,8.02,498.1,2169.1,678.2,24.48,38.8,33.6,501.6,1,OIL_STAIN
16.74,10.31,3.8,402.4,2384.0,601.3,42.99,61.1,25.3,509.9,0,YARN_BREAKAGE
26.94,18.06,5.72,477.7,2156.3,586.4,21.16,40.9,33.9,575.1,1,OIL_STAIN
24.99,16.91,4.39,327.2,1962.7,615.3,21.04,63.6,22.6,473.1,3,BORDER_SEWING_DEFECT
24.74,18.94,4.2,469.9,2514.1,708.8,21.79,58.0,23.6,657.5,2,JACQUARD_PATTERN_SHIFT
27.69,13.5,6.68,435.8,2267.5,604.3,19.48,41.7,34.1,576.3,1,OIL_STAIN
26.29,19.79,4.3,469.3,2575.8,741.1,22.77,62.6,28.6,635.0,2,JACQUARD_PATTERN_SHIFT
32.12,19.52,2.43,477.5,2506.7,715.8,27.18,63.6,27.4,671.8,2,JACQUARD_PATTERN_SHIFT
30.1,17.48,5.92,454.3,2535.8,704.0,26.12,65.0,25.2,606.7,2,JACQUARD_PATTERN_SHIFT
15.65,9.39,4.57,428.8,2245.7,652.7,44.44,52.4,27.8,511.3,0,YARN_BREAKAGE
15.68,10.3,3.42,427.6,2072.8,564.2,37.13,63.9,22.9,538.7,0,YARN_BREAKAGE
30.37,14.87,6.12,395.4,2153.8,645.8,23.77,45.9,32.0,511.7,1,OIL_STAIN
23.67,17.67,3.53,317.4,2005.5,594.1,19.76,54.6,21.7,553.3,3,BORDER_SEWING_DEFECT
34.17,16.54,8.04,448.0,2335.9,586.2,25.15,38.5,30.4,562.5,1,OIL_STAIN
20.19,16.78,4.2,304.5,1975.8,553.7,14.53,58.5,21.6,472.2,3,BORDER_SEWING_DEFECT
26.3,19.49,5.38,420.2,2467.7,690.0,24.73,66.6,24.7,675.1,2,JACQUARD_PATTERN_SHIFT
23.48,17.67,3.55,315.5,1872.2,593.5,18.58,70.2,25.7,505.2,3,BORDER_SEWING_DEFECT
22.24,16.48,3.28,345.7,1975.0,557.7,20.71,62.6,21.2,536.7,3,BORDER_SEWING_DEFECT
26.94,16.48,4.29,428.8,2509.7,737.1,22.16,57.8,24.8,655.6,2,JACQUARD_PATTERN_SHIFT
16.58,9.23,4.59,426.1,2181.3,561.3,40.19,51.8,23.3,537.3,0,YARN_BREAKAGE
26.49,14.85,4.06,279.6,1896.1,563.6,17.82,68.7,23.3,510.1,3,BORDER_SEWING_DEFECT
25.36,16.34,8.54,434.9,2349.1,585.4,22.99,43.8,32.4,540.4,1,OIL_STAIN
25.95,19.34,4.23,489.8,2466.8,771.6,26.14,58.6,24.1,640.6,2,JACQUARD_PATTERN_SHIFT
25.85,18.13,4.29,433.1,2600.6,730.3,23.19,55.4,22.5,569.5,2,JACQUARD_PATTERN_SHIFT
16.63,6.89,5.22,436.4,2138.8,621.1,38.78,61.7,24.7,528.5,0,YARN_BREAKAGE
28.91,16.94,3.63,474.4,2436.8,690.2,18.43,60.7,23.5,634.7,2,JACQUARD_PATTERN_SHIFT
13.7,9.43,4.26,410.8,2372.9,570.7,43.89,58.2,18.5,504.8,0,YARN_BREAKAGE
13.27,10.13,3.85,411.0,2215.1,659.9,43.95,56.3,24.5,544.5,0,YARN_BREAKAGE
20.05,15.64,7.87,419.5,2257.7,624.2,26.97,42.3,34.0,548.0,1,OIL_STAIN
25.63,18.07,6.23,436.6,2132.5,651.6,26.85,43.7,32.5,578.2,1,OIL_STAIN
14.95,7.23,3.25,396.2,2197.3,582.4,33.92,58.6,21.0,580.4,0,YARN_BREAKAGE
23.01,21.85,5.22,513.3,2385.6,656.2,26.8,66.5,27.5,603.5,2,JACQUARD_PATTERN_SHIFT
16.42,6.0,5.89,400.6,2166.0,610.4,39.93,57.7,24.4,533.2,0,YARN_BREAKAGE
14.03,9.44,5.07,447.1,2161.2,680.5,44.89,56.4,23.0,523.2,0,YARN_BREAKAGE
25.57,18.28,4.26,435.8,2452.8,706.0,24.89,56.6,23.8,613.0,2,JACQUARD_PATTERN_SHIFT
25.14,16.93,8.16,449.7,2185.9,632.5,21.97,37.3,30.2,521.2,1,OIL_STAIN
25.42,17.43,8.77,486.2,2354.9,620.4,18.91,46.6,32.4,538.1,1,OIL_STAIN
24.5,17.67,8.53,426.2,2149.5,587.8,20.57,42.1,34.5,543.8,1,OIL_STAIN
26.43,19.52,7.41,464.2,2259.6,554.1,24.47,40.5,32.5,523.1,1,OIL_STAIN
25.95,21.78,7.4,464.4,2218.7,585.5,27.58,41.9,30.2,531.6,1,OIL_STAIN
14.89,8.05,4.58,445.3,2243.4,607.8,36.4,57.2,24.6,464.2,0,YARN_BREAKAGE
10.06,9.62,3.84,429.2,2330.1,652.2,45.31,56.6,23.7,528.7,0,YARN_BREAKAGE
12.16,11.96,4.91,416.7,2178.8,568.7,48.54,56.6,28.5,563.6,0,YARN_BREAKAGE
18.3,17.47,4.45,321.1,1960.4,558.5,20.52,57.3,23.7,442.4,3,BORDER_SEWING_DEFECT
18.75,7.66,4.84,453.5,2226.3,621.8,48.44,53.0,20.7,506.7,0,YARN_BREAKAGE
25.56,14.63,4.99,331.3,1968.5,585.7,16.08,63.5,21.3,513.7,3,BORDER_SEWING_DEFECT
21.67,18.33,6.63,466.9,2295.0,676.9,19.8,41.2,26.2,507.9,1,OIL_STAIN
23.21,15.87,8.03,463.9,2052.6,588.9,21.17,37.4,33.9,468.5,1,OIL_STAIN
24.11,16.72,7.84,432.2,2002.1,695.1,16.62,46.2,30.3,501.5,1,OIL_STAIN
23.15,18.64,9.45,463.5,2313.8,641.3,20.07,43.3,33.4,514.0,1,OIL_STAIN
31.64,19.47,3.97,444.1,2557.3,759.5,24.76,64.2,23.4,606.6,2,JACQUARD_PATTERN_SHIFT
21.67,15.23,4.41,327.1,1987.2,609.8,15.92,56.9,23.3,522.5,3,BORDER_SEWING_DEFECT
27.6,15.08,7.41,422.4,2173.4,615.6,22.0,40.5,28.4,490.4,1,OIL_STAIN
18.1,12.27,4.18,411.0,2255.4,628.8,30.34,58.1,21.2,500.6,0,YARN_BREAKAGE
28.21,19.27,4.93,471.1,2317.5,764.8,25.42,59.8,25.4,586.8,2,JACQUARD_PATTERN_SHIFT
22.23,17.6,3.37,463.7,2528.6,696.1,21.55,55.3,24.1,639.4,2,JACQUARD_PATTERN_SHIFT
24.8,20.97,6.46,442.2,2232.3,654.3,19.21,47.5,31.0,579.4,1,OIL_STAIN
23.05,18.08,4.91,328.9,1851.2,570.7,21.7,59.1,22.2,558.4,3,BORDER_SEWING_DEFECT
15.45,13.11,5.33,411.6,2177.9,601.5,42.76,57.2,23.0,577.6,0,YARN_BREAKAGE
26.52,18.89,3.85,435.7,2522.8,719.8,21.2,53.6,21.9,626.3,2,JACQUARD_PATTERN_SHIFT
27.1,15.02,3.02,327.6,1849.9,574.7,17.32,62.5,24.0,556.9,3,BORDER_SEWING_DEFECT
14.42,10.43,3.6,441.6,2222.8,607.0,39.8,58.4,22.3,520.1,0,YARN_BREAKAGE
30.0,13.33,4.56,315.2,1952.1,587.3,19.98,65.1,22.8,507.0,3,BORDER_SEWING_DEFECT
24.72,13.9,3.88,301.2,1980.2,586.4,26.05,62.9,20.1,530.2,3,BORDER_SEWING_DEFECT
25.04,19.95,6.86,445.2,2201.4,573.1,19.77,44.5,32.8,539.7,1,OIL_STAIN
17.32,18.72,2.92,314.5,1968.2,585.5,11.78,66.3,25.1,523.0,3,BORDER_SEWING_DEFECT
29.79,17.98,7.85,449.9,2266.7,635.8,22.46,43.9,34.1,473.2,1,OIL_STAIN
30.85,20.81,8.33,415.4,2253.1,714.1,29.96,43.9,33.3,565.5,1,OIL_STAIN
15.96,6.2,4.76,425.6,2193.5,636.6,39.2,56.3,27.4,524.7,0,YARN_BREAKAGE
26.42,14.22,6.85,413.7,2309.3,659.2,20.62,42.5,34.0,557.9,1,OIL_STAIN
13.31,9.87,4.73,419.1,2291.4,597.8,36.23,59.7,23.5,512.1,0,YARN_BREAKAGE
19.12,10.64,2.92,412.6,2171.4,556.0,48.65,70.5,21.2,510.5,0,YARN_BREAKAGE
13.22,11.11,4.31,456.2,2144.3,674.9,44.61,58.2,21.7,532.7,0,YARN_BREAKAGE
23.16,13.94,9.66,459.8,2153.1,614.3,20.82,41.3,29.0,542.7,1,OIL_STAIN
18.93,7.63,4.46,409.5,2355.7,601.0,40.73,58.4,22.7,596.0,0,YARN_BREAKAGE
14.4,7.58,4.13,409.8,2237.9,601.6,39.61,53.4,22.8,506.8,0,YARN_BREAKAGE
15.66,8.0,4.21,431.2,2317.5,623.3,45.68,54.0,20.4,471.9,0,YARN_BREAKAGE
24.14,17.66,7.06,465.9,2150.8,650.3,23.12,47.8,29.8,564.8,1,OIL_STAIN
28.53,15.51,4.38,423.5,2493.6,742.9,23.49,63.6,23.5,615.4,2,JACQUARD_PATTERN_SHIFT
16.21,6.86,4.88,473.7,2244.6,620.1,45.31,62.3,21.2,493.5,0,YARN_BREAKAGE
27.45,16.58,8.02,439.0,2106.8,587.2,18.07,44.8,31.1,562.3,1,OIL_STAIN
18.17,10.1,3.3,443.9,2047.8,569.7,35.24,64.6,25.3,540.0,0,YARN_BREAKAGE
23.87,16.17,3.81,291.4,1977.3,657.6,24.8,57.7,22.7,476.7,3,BORDER_SEWING_DEFECT
16.23,7.55,3.41,425.2,2304.6,633.8,39.63,50.3,24.4,548.6,0,YARN_BREAKAGE
23.82,16.19,2.27,456.4,2489.3,709.8,26.99,59.1,22.1,589.3,2,JACQUARD_PATTERN_SHIFT
25.38,18.8,4.28,450.4,2479.0,696.6,25.9,66.3,22.7,655.2,2,JACQUARD_PATTERN_SHIFT
13.58,10.45,5.26,461.1,2163.0,588.0,47.12,45.3,20.8,565.6,0,YARN_BREAKAGE
21.69,15.89,4.34,294.2,2002.9,607.1,12.09,61.8,19.3,563.3,3,BORDER_SEWING_DEFECT
28.82,16.25,3.81,305.1,2005.2,609.2,17.87,65.6,24.3,407.2,3,BORDER_SEWING_DEFECT
25.88,18.34,3.04,320.5,1924.3,572.8,16.07,62.5,24.5,468.0,3,BORDER_SEWING_DEFECT
26.86,13.48,4.2,301.4,1946.8,538.7,21.38,71.2,23.2,508.9,3,BORDER_SEWING_DEFECT
29.09,18.61,8.79,462.4,2290.8,638.0,20.98,44.6,33.3,533.6,1,OIL_STAIN
23.62,13.59,7.8,434.6,2200.2,663.9,17.44,41.3,32.3,580.8,1,OIL_STAIN
20.98,15.75,3.68,300.3,1933.0,633.6,13.23,63.7,20.6,525.6,3,BORDER_SEWING_DEFECT
15.59,8.27,6.57,431.7,2148.3,623.3,41.08,59.6,24.0,480.8,0,YARN_BREAKAGE
33.14,16.3,3.98,453.0,2373.5,713.3,31.08,58.9,26.1,644.0,2,JACQUARD_PATTERN_SHIFT
21.67,12.72,3.67,334.2,1893.7,561.4,20.65,64.5,24.4,535.4,3,BORDER_SEWING_DEFECT
23.44,14.55,4.62,302.7,1908.7,625.1,26.16,60.0,27.1,533.3,3,BORDER_SEWING_DEFECT
